qasrl_id,tokens,sentence
Wiki1k:wikipedia:27692:29:2,"For portable or mobile use , such as steam locomotives , the two are mounted together .","For portable or mobile use, such as steam locomotives, the two are mounted together."
Wiki1k:wikipedia:27692:35:0,The simplest cold sink is to vent the steam to the environment .,The simplest cold sink is to vent the steam to the environment.
Wiki1k:wikipedia:27692:44:0,"With two-cylinder compounds used in railway work , the pistons are connected to the cranks as with a two-cylinder simple at 90 ° out of phase with each other ( quartered ) .","With two-cylinder compounds used in railway work, the pistons are connected to the cranks as with a two-cylinder simple at 90 ° out of phase with each other (quartered)."
Wiki1k:wikipedia:27692:44:1,"When the double-expansion group is duplicated , producing a four-cylinder compound , the individual pistons within the group are usually balanced at 180 ° , the groups being set at 90 ° to each other .","When the double-expansion group is duplicated, producing a four-cylinder compound, the individual pistons within the group are usually balanced at 180 °, the groups being set at 90 ° to each other."
Wiki1k:wikipedia:27692:44:2,"In one case ( the first type of Vauclain compound ) , the pistons worked in the same phase driving a common crosshead and crank , again set at 90 ° as for a two-cylinder engine .","In one case (the first type of Vauclain compound), the pistons worked in the same phase driving a common crosshead and crank, again set at 90 ° as for a two-cylinder engine."
Wiki1k:wikipedia:27692:44:3,"With the three-cylinder compound arrangement , the LP cranks were either set at 90 ° with the HP one at 135 ° to the other two , or in some cases all three cranks were set at 120 ° .","With the three-cylinder compound arrangement, the LP cranks were either set at 90 ° with the HP one at 135 ° to the other two, or in some cases all three cranks were set at 120 °."
Wiki1k:wikipedia:27692:55:0,Steam turbines provide direct rotational force and therefore do not require a linkage mechanism to convert reciprocating to rotary motion .,Steam turbines provide direct rotational force and therefore do not require a linkage mechanism to convert reciprocating to rotary motion.
Wiki1k:wikipedia:27692:55:1,"Thus , they produce smoother rotational forces on the output shaft .","Thus, they produce smoother rotational forces on the output shaft."
Wiki1k:wikipedia:27692:55:2,This contributes to a lower maintenance requirement and less wear on the machinery they power than a comparable reciprocating engine .,This contributes to a lower maintenance requirement and less wear on the machinery they power than a comparable reciprocating engine.
Wiki1k:wikipedia:30042:9:0,"The word tin is shared among Germanic languages and can be traced back to reconstructed Proto-Germanic * tin-om ; cognates include German Zinn , Swedish tenn and Dutch tin .","The word tin is shared among Germanic languages and can be traced back to reconstructed Proto-Germanic * tin-om; cognates include German Zinn, Swedish tenn and Dutch tin."
Wiki1k:wikipedia:30042:9:1,"It is not found in other branches of Indo-European , except by borrowing from Germanic ( e.g . Irish tinne from English ) .","It is not found in other branches of Indo-European, except by borrowing from Germanic (e.g. Irish tinne from English)."
Wiki1k:wikipedia:30153241:21:0,"Sōtō is the Japanese line of the Chinese Caodong school , which was founded during the Tang Dynasty by Dongshan Liangjie .","Sōtō is the Japanese line of the Chinese Caodong school, which was founded during the Tang Dynasty by Dongshan Liangjie."
Wiki1k:wikipedia:30153241:21:2,"Dogen , the founder of Soto in Japan , emphasised that practice and awakening can not be separated .","Dogen, the founder of Soto in Japan, emphasised that practice and awakening cannot be separated."
Wiki1k:wikipedia:30153241:21:3,"By practicing shikantaza , attainment and Buddhahood are already being expressed .","By practicing shikantaza, attainment and Buddhahood are already being expressed."
Wiki1k:wikipedia:30153241:21:5,Gradual cultivation was also recognized by Dongshan Liangjie .,Gradual cultivation was also recognized by Dongshan Liangjie.
Wiki1k:wikipedia:30153241:38:1,"In this phase Chán took its definitive shape , including the picture of the `` '' golden age '' '' of the Chán of the Tang-Dynasty , and the use of koans for individual study and meditation .","In this phase Chán took its definitive shape, including the picture of the """"golden age"""" of the Chán of the Tang-Dynasty, and the use of koans for individual study and meditation."
Wiki1k:wikipedia:30153241:38:2,"Prime figures are Dahui Zonggao ( 1089 -- 1163 ) , who introduced the Hua Tou practice , and Hongzhi Zhengjue ( 1091 -- 1157 ) , who emphasized Shikantaza .","Prime figures are Dahui Zonggao (1089--1163), who introduced the Hua Tou practice, and Hongzhi Zhengjue (1091--1157), who emphasized Shikantaza."
Wiki1k:wikipedia:30153241:38:4,"The classic koan-collections , such as the Blue Cliff Record were assembled in this period , which reflect the influence of the `` '' literati '' '' on the development of Chán .","The classic koan-collections, such as the Blue Cliff Record were assembled in this period, which reflect the influence of the """"literati"""" on the development of Chán."
Wiki1k:wikipedia:30153241:38:5,"In this phase Chán is transported to Japan , and exerts a great influence on Korean Seon via Jinul .","In this phase Chán is transported to Japan, and exerts a great influence on Korean Seon via Jinul."
Wiki1k:wikipedia:30153241:42:0,"Judging from the reception by the Han of the Hinayana works and from the early commentaries , it appears that Buddhism was being perceived and digested through the medium of religious Daoism ( Taoism ) .","Judging from the reception by the Han of the Hinayana works and from the early commentaries, it appears that Buddhism was being perceived and digested through the medium of religious Daoism (Taoism)."
Wiki1k:wikipedia:30153241:42:2,The Buddhists '' mindfulness of the breath was regarded as an extension of Daoist breathing exercises .,"The Buddhists"" mindfulness of the breath was regarded as an extension of Daoist breathing exercises."
Wiki1k:wikipedia:30153241:59:0,"The Yuan Dynasty was the empire established by Kublai Khan , the leader of Mongolian Borjigin clan , after Mongol conquered the Jin and the Southern Song dynasty in China .","The Yuan Dynasty was the empire established by Kublai Khan, the leader of Mongolian Borjigin clan, after Mongol conquered the Jin and the Southern Song dynasty in China."
Wiki1k:wikipedia:30153241:59:1,"Chán-teachings started to be mixed with Pure Land teachings , as in the teachings of Zhongfeng Mingben ( 1263 -- 1323 ) .","Chán-teachings started to be mixed with Pure Land teachings, as in the teachings of Zhongfeng Mingben (1263--1323)."
Wiki1k:wikipedia:308:98:0,"More than 2300 years after his death , Aristotle remains one of the most influential people who ever lived .","More than 2300 years after his death, Aristotle remains one of the most influential people who ever lived."
Wiki1k:wikipedia:308:98:1,"He contributed to almost every field of human knowledge then in existence , and he was the founder of many new fields .","He contributed to almost every field of human knowledge then in existence, and he was the founder of many new fields."
Wiki1k:wikipedia:308:98:2,"According to the philosopher Bryan Magee , `` '' it is doubtful whether any human being has ever known as much as he did '' '' .","According to the philosopher Bryan Magee, """"it is doubtful whether any human being has ever known as much as he did""""."
Wiki1k:wikipedia:308:98:3,"Among countless other achievements , Aristotle was the founder of formal logic , pioneered the study of zoology , and left every future scientist and philosopher in his debt through his contributions to the scientific method .","Among countless other achievements, Aristotle was the founder of formal logic, pioneered the study of zoology, and left every future scientist and philosopher in his debt through his contributions to the scientific method."
Wiki1k:wikipedia:30906:2:0,"For simplification or approximation purposes , it is very common to analyze the transformer as an ideal transformer model as presented in the two images .","For simplification or approximation purposes, it is very common to analyze the transformer as an ideal transformer model as presented in the two images."
Wiki1k:wikipedia:30906:2:1,"An ideal transformer is a theoretical , linear transformer that is lossless and perfectly coupled ; that is , there are no energy losses and flux is completely confined within the magnetic core .","An ideal transformer is a theoretical, linear transformer that is lossless and perfectly coupled; that is, there are no energy losses and flux is completely confined within the magnetic core."
Wiki1k:wikipedia:30906:2:2,Perfect coupling implies infinitely high core magnetic permeability and winding inductances and zero net magnetomotive force .,Perfect coupling implies infinitely high core magnetic permeability and winding inductances and zero net magnetomotive force.
Wiki1k:wikipedia:30906:50:0,"For small transformers , resistance heating by injection of current into the windings is used .","For small transformers, resistance heating by injection of current into the windings is used."
Wiki1k:wikipedia:30906:50:1,"The heating can be controlled very well , and it is energy efficient .","The heating can be controlled very well, and it is energy efficient."
Wiki1k:wikipedia:30906:50:2,"The method is called low-frequency heating ( LFH ) since the current used is at a much lower frequency than that of the power grid , which is normally 50 or 60 Hz .","The method is called low-frequency heating (LFH) since the current used is at a much lower frequency than that of the power grid, which is normally 50 or 60 Hz."
Wiki1k:wikipedia:30906:50:3,"A lower frequency reduces the effect of inductance , so the voltage required can be reduced .","A lower frequency reduces the effect of inductance, so the voltage required can be reduced."
Wiki1k:wikipedia:30906:50:4,The LFH drying method is also used for service of older transformers .,The LFH drying method is also used for service of older transformers.
Wiki1k:wikipedia:31880:3:0,The Big Bang theory is the prevailing cosmological description of the development of the Universe .,The Big Bang theory is the prevailing cosmological description of the development of the Universe.
Wiki1k:wikipedia:31880:3:1,"Under this theory , space and time emerged together 7001137990000000000 ♠ 13.799 ± 0.021 billion years ago with a fixed amount of energy and matter that has become less dense as the Universe has expanded .","Under this theory, space and time emerged together 7001137990000000000 ♠ 13.799 ± 0.021 billion years ago with a fixed amount of energy and matter that has become less dense as the Universe has expanded."
Wiki1k:wikipedia:31880:3:2,"After the initial expansion , the Universe cooled , allowing the first subatomic particles to form and then simple atoms .","After the initial expansion, the Universe cooled, allowing the first subatomic particles to form and then simple atoms."
Wiki1k:wikipedia:31880:3:3,"Giant clouds later merged through gravity to form galaxies , stars , and everything else seen today .","Giant clouds later merged through gravity to form galaxies, stars, and everything else seen today."
Wiki1k:wikipedia:31880:45:0,General relativity is the geometric theory of gravitation published by Albert Einstein in 1915 and the current description of gravitation in modern physics .,General relativity is the geometric theory of gravitation published by Albert Einstein in 1915 and the current description of gravitation in modern physics.
Wiki1k:wikipedia:31880:45:2,"General relativity generalizes special relativity and Newton '' s law of universal gravitation , providing a unified description of gravity as a geometric property of space and time , or spacetime .","General relativity generalizes special relativity and Newton""s law of universal gravitation, providing a unified description of gravity as a geometric property of space and time, or spacetime."
Wiki1k:wikipedia:31880:45:4,"The relation is specified by the Einstein field equations , a system of partial differential equations .","The relation is specified by the Einstein field equations, a system of partial differential equations."
Wiki1k:wikipedia:31880:45:5,"In general relativity , the distribution of matter and energy determines the geometry of spacetime , which in turn describes the acceleration of matter .","In general relativity, the distribution of matter and energy determines the geometry of spacetime, which in turn describes the acceleration of matter."
Wiki1k:wikipedia:31880:45:6,"Therefore , solutions of the Einstein field equations describe the evolution of the Universe .","Therefore, solutions of the Einstein field equations describe the evolution of the Universe."
Wiki1k:wikipedia:31880:45:7,"Combined with measurements of the amount , type , and distribution of matter in the Universe , the equations of general relativity describe the evolution of the Universe over time .","Combined with measurements of the amount, type, and distribution of matter in the Universe, the equations of general relativity describe the evolution of the Universe over time."
Wiki1k:wikipedia:31880:50:0,"The ultimate fate of the Universe is still unknown , because it depends critically on the curvature index k and the cosmological constant Λ .","The ultimate fate of the Universe is still unknown, because it depends critically on the curvature index k and the cosmological constant Λ."
Wiki1k:wikipedia:31880:50:1,"If the Universe were sufficiently dense , k would equal +1 , meaning that its average curvature throughout is positive and the Universe will eventually recollapse in a Big Crunch , possibly starting a new Universe in a Big Bounce .","If the Universe were sufficiently dense, k would equal +1, meaning that its average curvature throughout is positive and the Universe will eventually recollapse in a Big Crunch, possibly starting a new Universe in a Big Bounce."
Wiki1k:wikipedia:31880:50:2,"Conversely , if the Universe were insufficiently dense , k would equal 0 or − 1 and the Universe would expand forever , cooling off and eventually reaching the Big Freeze and the heat death of the Universe .","Conversely, if the Universe were insufficiently dense, k would equal 0 or − 1 and the Universe would expand forever, cooling off and eventually reaching the Big Freeze and the heat death of the Universe."
Wiki1k:wikipedia:31880:50:3,"Modern data suggests that the rate of expansion of the Universe is not decreasing , as originally expected , but increasing ; if this continues indefinitely , the Universe may eventually reach a Big Rip .","Modern data suggests that the rate of expansion of the Universe is not decreasing, as originally expected, but increasing; if this continues indefinitely, the Universe may eventually reach a Big Rip."
Wiki1k:wikipedia:31880:50:4,"Observationally , the Universe appears to be flat ( k = 0 ) , with an overall density that is very close to the critical value between recollapse and eternal expansion .","Observationally, the Universe appears to be flat (k = 0), with an overall density that is very close to the critical value between recollapse and eternal expansion."
Wiki1k:wikipedia:31899:21:0,Groups such as Amnesty International and War Resisters International have advocated for `` '' The Right to Refuse to Kill '' '' to be added to the Universal Declaration .,"Groups such as Amnesty International and War Resisters International have advocated for """"The Right to Refuse to Kill"""" to be added to the Universal Declaration."
Wiki1k:wikipedia:31899:21:1,"War Resisters International has stated that the right to conscientious objection to military service is primarily derived from -- but not yet explicit in -- Article 18 of the UDHR : the right to freedom of thought , conscience , and religion .","War Resisters International has stated that the right to conscientious objection to military service is primarily derived from--but not yet explicit in--Article 18 of the UDHR: the right to freedom of thought, conscience, and religion."
Wiki1k:wikipedia:31899:3:0,"When the atrocities committed by Nazi Germany became apparent after the war , the consensus within the world community was that the United Nations Charter did not sufficiently define the rights to which it referred .","When the atrocities committed by Nazi Germany became apparent after the war, the consensus within the world community was that the United Nations Charter did not sufficiently define the rights to which it referred."
Wiki1k:wikipedia:31899:3:1,A universal declaration that specified the rights of individuals was necessary to give effect to the Charter '' s provisions on human rights .,"A universal declaration that specified the rights of individuals was necessary to give effect to the Charter""s provisions on human rights."
Wiki1k:wikipedia:31899:8:0,"Once the committee finished its work in May 1948 , the draft was further discussed by the Commission on Human Rights , the Economic and Social Council , the Third Committee of the General Assembly before being put to vote in December 1948 .","Once the committee finished its work in May 1948, the draft was further discussed by the Commission on Human Rights, the Economic and Social Council, the Third Committee of the General Assembly before being put to vote in December 1948."
Wiki1k:wikipedia:31899:8:1,During these discussions many amendments and propositions were made by UN Member States .,During these discussions many amendments and propositions were made by UN Member States.
Wiki1k:wikipedia:32375:25:0,Voltaire was initiated into Freemasonry the month before his death .,Voltaire was initiated into Freemasonry the month before his death.
Wiki1k:wikipedia:32375:9:1,A publisher was eventually secured in The Hague .,A publisher was eventually secured in The Hague.
Wiki1k:wikipedia:32375:9:2,"In the Netherlands , Voltaire was struck and impressed by the openness and tolerance of Dutch society .","In the Netherlands, Voltaire was struck and impressed by the openness and tolerance of Dutch society."
Wiki1k:wikipedia:32375:9:3,"On his return to France , he secured a second publisher in Rouen , who agreed to publish La Henriade clandestinely .","On his return to France, he secured a second publisher in Rouen, who agreed to publish La Henriade clandestinely."
Wiki1k:wikipedia:32375:9:4,"After Voltaire '' s recovery from a month-long smallpox infection in November 1723 , the first copies were smuggled into Paris and distributed .","After Voltaire""s recovery from a month-long smallpox infection in November 1723, the first copies were smuggled into Paris and distributed."
Wiki1k:wikipedia:32375:9:5,"While the poem was an instant success , Voltaire '' s new play , Mariamne , was a failure when it first opened in March 1724 .","While the poem was an instant success, Voltaire""s new play, Mariamne, was a failure when it first opened in March 1724."
Wiki1k:wikipedia:32375:9:7,It was among the entertainments provided at the wedding of Louis XV and Marie Leszczyńska in September 1725 .,It was among the entertainments provided at the wedding of Louis XV and Marie Leszczyńska in September 1725.
Wiki1k:wikipedia:3267529:26:0,"Basic practices include sila ( ethics ) , samadhi ( meditation , dhyana ) and prajna ( wisdom ) , as described in the Noble Eightfold Path .","Basic practices include sila (ethics), samadhi (meditation, dhyana) and prajna (wisdom), as described in the Noble Eightfold Path."
Wiki1k:wikipedia:3267529:26:3,The value of textual study is regarded differently in the various Buddhist traditions .,The value of textual study is regarded differently in the various Buddhist traditions.
Wiki1k:wikipedia:3267529:26:4,"It is central to Theravada and highly important to Tibetan Buddhism , while the Zen tradition takes an ambiguous stance .","It is central to Theravada and highly important to Tibetan Buddhism, while the Zen tradition takes an ambiguous stance."
Wiki1k:wikipedia:3267529:30:0,"This Eightfold Path is the fourth of the Buddha '' s Four Noble Truths , and asserts the path to the cessation of dukkha ( suffering , pain , unsatisfactoriness ) .","This Eightfold Path is the fourth of the Buddha""s Four Noble Truths, and asserts the path to the cessation of dukkha (suffering, pain, unsatisfactoriness)."
Wiki1k:wikipedia:3267529:30:1,"The path teaches that the way of the enlightened ones stopped their craving , clinging and karmic accumulations , and thus ended their endless cycles of rebirth and suffering .","The path teaches that the way of the enlightened ones stopped their craving, clinging and karmic accumulations, and thus ended their endless cycles of rebirth and suffering."
Wiki1k:wikipedia:3267529:7:1,"It can be translated as `` '' incapable of satisfying , '' '' `` '' the unsatisfactory nature and the general insecurity of all conditioned phenomena '' '' ; `` '' painful . '' ''","It can be translated as """"incapable of satisfying,"""" """"the unsatisfactory nature and the general insecurity of all conditioned phenomena""""; """"painful."""""
Wiki1k:wikipedia:3267529:7:2,"Dukkha is most commonly translated as `` '' suffering , '' '' which is an incorrect translation , since it refers not to literal suffering , but to the ultimately unsatisfactory nature of temporary states and things , including pleasant but temporary experiences .","Dukkha is most commonly translated as """"suffering,"""" which is an incorrect translation, since it refers not to literal suffering, but to the ultimately unsatisfactory nature of temporary states and things, including pleasant but temporary experiences."
Wiki1k:wikipedia:32897:22:0,"Most playwrights of the period typically collaborated with others at some point , and critics agree that Shakespeare did the same , mostly early and late in his career .","Most playwrights of the period typically collaborated with others at some point, and critics agree that Shakespeare did the same, mostly early and late in his career."
Wiki1k:wikipedia:32897:22:1,"Some attributions , such as Titus Andronicus and the early history plays , remain controversial while The Two Noble Kinsmen and the lost Cardenio have well-attested contemporary documentation .","Some attributions, such as Titus Andronicus and the early history plays, remain controversial while The Two Noble Kinsmen and the lost Cardenio have well-attested contemporary documentation."
Wiki1k:wikipedia:32897:22:2,Textual evidence also supports the view that several of the plays were revised by other writers after their original composition .,Textual evidence also supports the view that several of the plays were revised by other writers after their original composition.
Wiki1k:wikipedia:32897:50:0,"Some scholars claim that members of Shakespeare '' s family were Catholics , at a time when practicing Catholicism in England was against the law .","Some scholars claim that members of Shakespeare""s family were Catholics, at a time when practicing Catholicism in England was against the law."
Wiki1k:wikipedia:32897:50:1,"Shakespeare '' s mother , Mary Arden , certainly came from a pious Catholic family .","Shakespeare""s mother, Mary Arden, certainly came from a pious Catholic family."
Wiki1k:wikipedia:32897:50:2,"The strongest evidence might be a Catholic statement of faith signed by his father , John Shakespeare , found in 1757 in the rafters of his former house in Henley Street .","The strongest evidence might be a Catholic statement of faith signed by his father, John Shakespeare, found in 1757 in the rafters of his former house in Henley Street."
Wiki1k:wikipedia:32897:50:3,"The document is now lost , however , and scholars differ as to its authenticity .","The document is now lost, however, and scholars differ as to its authenticity."
Wiki1k:wikipedia:32897:50:4,"In 1591 , the authorities reported that John Shakespeare had missed church `` '' for fear of process for debt '' '' , a common Catholic excuse .","In 1591, the authorities reported that John Shakespeare had missed church """"for fear of process for debt"""", a common Catholic excuse."
Wiki1k:wikipedia:32897:50:5,"In 1606 , the name of William '' s daughter Susanna appears on a list of those who failed to attend Easter communion in Stratford .","In 1606, the name of William""s daughter Susanna appears on a list of those who failed to attend Easter communion in Stratford."
Wiki1k:wikipedia:32897:50:6,"As several scholars have noted , whatever his private views , Shakespeare `` '' conformed to the official state religion '' '' , as Park Honan put it .","As several scholars have noted, whatever his private views, Shakespeare """"conformed to the official state religion"""", as Park Honan put it."
Wiki1k:wikipedia:32897:50:7,"Also , Shakespeare '' s will uses a Protestant formula , and he was a confirmed member of the Church of England , where he was married , his children were baptized , and where he is buried .","Also, Shakespeare""s will uses a Protestant formula, and he was a confirmed member of the Church of England, where he was married, his children were baptized, and where he is buried."
Wiki1k:wikipedia:32897:50:8,Other authors argue that there is a lack of evidence about Shakespeare '' s religious beliefs .,"Other authors argue that there is a lack of evidence about Shakespeare""s religious beliefs."
Wiki1k:wikipedia:32897:50:9,"Scholars find evidence both for and against Shakespeare '' s Catholicism , Protestantism , or lack of belief in his plays , but the truth may be impossible to prove .","Scholars find evidence both for and against Shakespeare""s Catholicism, Protestantism, or lack of belief in his plays, but the truth may be impossible to prove."
Wiki1k:wikipedia:32917:16:0,"With the loss of Powers as distributor , Disney studios signed a contract with Columbia Pictures to distribute the Mickey Mouse cartoons , which became increasingly popular , including internationally .","With the loss of Powers as distributor, Disney studios signed a contract with Columbia Pictures to distribute the Mickey Mouse cartoons, which became increasingly popular, including internationally."
Wiki1k:wikipedia:32917:16:1,"Disney , always keen to embrace new technology , filmed Flowers and Trees ( 1932 ) in full-color three-strip Technicolor ; he was also able to negotiate a deal giving him the sole right to use the three-strip process until August 31 , 1935 .","Disney, always keen to embrace new technology, filmed Flowers and Trees (1932) in full-color three-strip Technicolor; he was also able to negotiate a deal giving him the sole right to use the three-strip process until August 31, 1935."
Wiki1k:wikipedia:32917:16:3,Flowers and Trees was popular with audiences and won the Academy Award for best Short Subject ( Cartoon ) at the 1932 ceremony .,Flowers and Trees was popular with audiences and won the Academy Award for best Short Subject (Cartoon) at the 1932 ceremony.
Wiki1k:wikipedia:32917:16:4,"Disney had been nominated for another film in that category , Mickey '' s Orphans , and received an Honorary Award `` '' for the creation of Mickey Mouse '' '' .","Disney had been nominated for another film in that category, Mickey""s Orphans, and received an Honorary Award """"for the creation of Mickey Mouse""""."
Wiki1k:wikipedia:32917:31:0,"Disney provided four exhibits for the 1964 New York World '' s Fair , for which he obtained funding from selected corporate sponsors .","Disney provided four exhibits for the 1964 New York World""s Fair, for which he obtained funding from selected corporate sponsors."
Wiki1k:wikipedia:32917:31:1,"For PepsiCo , who planned to tribute UNICEF , Disney developed It '' s a Small World , a boat ride with audio-animatronic dolls depicting children of the world ; Great Moments with Mr. Lincoln contained an animatronic Abraham Lincoln giving excerpts from his speeches ; Carousel of Progress promoted the importance of electricity ; and Ford '' s Magic Skyway portrayed the progress of mankind .","For PepsiCo, who planned to tribute UNICEF, Disney developed It""s a Small World, a boat ride with audio-animatronic dolls depicting children of the world; Great Moments with Mr. Lincoln contained an animatronic Abraham Lincoln giving excerpts from his speeches; Carousel of Progress promoted the importance of electricity; and Ford""s Magic Skyway portrayed the progress of mankind."
Wiki1k:wikipedia:32917:31:2,"Elements of all four exhibits -- principally concepts and technology -- were re-installed in Disneyland , although It '' s a Small World is the ride that most closely resembles the original .","Elements of all four exhibits--principally concepts and technology--were re-installed in Disneyland, although It""s a Small World is the ride that most closely resembles the original."
Wiki1k:wikipedia:32917:47:0,Watts argues that many of Disney '' s post World War II films `` '' legislated a kind of cultural Marshall Plan .,"Watts argues that many of Disney""s post World War II films """"legislated a kind of cultural Marshall Plan."
Wiki1k:wikipedia:32917:47:1,"They nourished a genial cultural imperialism that magically overran the rest of the globe with the values , expectations , and goods of a prosperous middle-class United States . '' ''","They nourished a genial cultural imperialism that magically overran the rest of the globe with the values, expectations, and goods of a prosperous middle-class United States."""""
Wiki1k:wikipedia:32917:47:2,"Film historian Jay P. Telotte acknowledges that many see Disney '' s studio as an `` '' agent of manipulation and repression '' '' , although he observes that it has `` '' labored throughout its history to link its name with notions of fun , family , and fantasy '' '' .","Film historian Jay P. Telotte acknowledges that many see Disney""s studio as an """"agent of manipulation and repression"""", although he observes that it has """"labored throughout its history to link its name with notions of fun, family, and fantasy""""."
Wiki1k:wikipedia:32917:47:3,"John Tomlinson , in his study Cultural Imperialism , examines the work of Ariel Dorfman and Armand Mattelart , whose 1971 book Para leer al Pato Donald ( trans : How to Read Donald Duck ) identifies that there are `` '' imperialist ... values `` concealed '' behind the innocent , wholesome façade of the world of Walt Disney '' '' ; this , they argue , is a powerful tool as `` '' it presents itself as harmless fun for consumption by children . '' ''","John Tomlinson, in his study Cultural Imperialism, examines the work of Ariel Dorfman and Armand Mattelart, whose 1971 book Para leer al Pato Donald (trans: How to Read Donald Duck) identifies that there are """"imperialist...values "" concealed"" behind the innocent, wholesome façade of the world of Walt Disney""""; this, they argue, is a powerful tool as """"it presents itself as harmless fun for consumption by children."""""
Wiki1k:wikipedia:32917:47:4,"Tomlinson views their argument as flawed , as `` '' they simply assume that reading American comics , seeing adverts , watching pictures of the affluent ... [ `` Yankee '' ] lifestyle has a direct pedagogic effect '' '' .","Tomlinson views their argument as flawed, as """"they simply assume that reading American comics, seeing adverts, watching pictures of the affluent...["" Yankee""] lifestyle has a direct pedagogic effect""""."
Wiki1k:wikipedia:32917:6:0,"In 1917 , Elias bought stock in a Chicago jelly producer , the O-Zell Company , and moved back to the city with his family .","In 1917, Elias bought stock in a Chicago jelly producer, the O-Zell Company, and moved back to the city with his family."
Wiki1k:wikipedia:32917:6:1,"Disney enrolled at McKinley High School and became the cartoonist of the school newspaper , drawing patriotic pictures about World War I ; he also took night courses at the Chicago Academy of Fine Arts .","Disney enrolled at McKinley High School and became the cartoonist of the school newspaper, drawing patriotic pictures about World War I; he also took night courses at the Chicago Academy of Fine Arts."
Wiki1k:wikipedia:32917:6:3,"After forging the date of birth on his birth certificate , he joined the Red Cross in September 1918 as an ambulance driver .","After forging the date of birth on his birth certificate, he joined the Red Cross in September 1918 as an ambulance driver."
Wiki1k:wikipedia:32917:6:5,He drew cartoons on the side of his ambulance for decoration and had some of his work published in the army newspaper Stars and Stripes .,He drew cartoons on the side of his ambulance for decoration and had some of his work published in the army newspaper Stars and Stripes.
Wiki1k:wikipedia:32917:6:6,"Disney returned to Kansas City in October 1919 , where he worked as an apprentice artist at the Pesmen-Rubin Commercial Art Studio .","Disney returned to Kansas City in October 1919, where he worked as an apprentice artist at the Pesmen-Rubin Commercial Art Studio."
Wiki1k:wikipedia:32917:6:7,"There , he drew commercial illustrations for advertising , theater programs and catalogs .","There, he drew commercial illustrations for advertising, theater programs and catalogs."
Wiki1k:wikipedia:33158:40:0,"For this land which you now inhabit , shut in on all sides by the sea and the mountain peaks , is too narrow for your large population ; it scarcely furnishes food enough for its cultivators .","For this land which you now inhabit, shut in on all sides by the sea and the mountain peaks, is too narrow for your large population; it scarcely furnishes food enough for its cultivators."
Wiki1k:wikipedia:33158:40:1,"Hence it is that you murder and devour one another , that you wage wars , and that many among you perish in civil strife .","Hence it is that you murder and devour one another, that you wage wars, and that many among you perish in civil strife."
Wiki1k:wikipedia:33158:40:2,"Let hatred , therefore , depart from among you ; let your quarrels end .","Let hatred, therefore, depart from among you; let your quarrels end."
Wiki1k:wikipedia:33158:40:3,"Enter upon the road to the Holy Sepulchre ; wrest that land from a wicked race , and subject it to yourselves .","Enter upon the road to the Holy Sepulchre; wrest that land from a wicked race, and subject it to yourselves."
Wiki1k:wikipedia:33158:52:0,"Balance of power theory : States have the goal of preventing a single state from becoming a hegemon , and war is the result of the would-be hegemon '' s persistent attempts at power acquisition .","Balance of power theory: States have the goal of preventing a single state from becoming a hegemon, and war is the result of the would-be hegemon""s persistent attempts at power acquisition."
Wiki1k:wikipedia:33158:52:2,"However , evidence has shown power polarity is not actually a major factor in the occurrence of wars .","However, evidence has shown power polarity is not actually a major factor in the occurrence of wars."
Wiki1k:wikipedia:33183:16:0,Most girls go through menarche and are then able to become pregnant and bear children .,Most girls go through menarche and are then able to become pregnant and bear children.
Wiki1k:wikipedia:33183:16:1,"This generally requires internal fertilization of her eggs with the sperm of a man through sexual intercourse , though artificial insemination or the surgical implantation of an existing embryo is also possible ( see reproductive technology ) .","This generally requires internal fertilization of her eggs with the sperm of a man through sexual intercourse, though artificial insemination or the surgical implantation of an existing embryo is also possible (see reproductive technology)."
Wiki1k:wikipedia:33183:16:2,The study of female reproduction and reproductive organs is called gynaecology .,The study of female reproduction and reproductive organs is called gynaecology.
Wiki1k:wikipedia:33183:44:0,The educational gender gap in Organisation for Economic Co-operation and Development ( OECD ) countries has been reduced over the last 30 years .,The educational gender gap in Organisation for Economic Co-operation and Development (OECD) countries has been reduced over the last 30 years.
Wiki1k:wikipedia:33183:44:1,"Younger women today are far more likely to have completed a tertiary qualification : in 19 of the 30 OECD countries , more than twice as many women aged 25 to 34 have completed tertiary education than have women aged 55 to 64 .","Younger women today are far more likely to have completed a tertiary qualification: in 19 of the 30 OECD countries, more than twice as many women aged 25 to 34 have completed tertiary education than have women aged 55 to 64."
Wiki1k:wikipedia:33183:44:2,"In 21 of 27 OECD countries with comparable data , the number of women graduating from university-level programmes is equal to or exceeds that of men .","In 21 of 27 OECD countries with comparable data, the number of women graduating from university-level programmes is equal to or exceeds that of men."
Wiki1k:wikipedia:33183:44:3,15-year-old girls tend to show much higher expectations for their careers than boys of the same age .,15-year-old girls tend to show much higher expectations for their careers than boys of the same age.
Wiki1k:wikipedia:33183:44:4,"While women account for more than half of university graduates in several OECD countries , they receive only 30 % of tertiary degrees granted in science and engineering fields , and women account for only 25 % to 35 % of researchers in most OECD countries .","While women account for more than half of university graduates in several OECD countries, they receive only 30% of tertiary degrees granted in science and engineering fields, and women account for only 25% to 35% of researchers in most OECD countries."
